"timestamp_pretty";"timestamp";"msgid";"targetType";"mmsi";"lat";"long";"posacc";"sog";"cog";"shipType";"dimBow";"draught";"dimPort";"dimStarboard";"dimStern";"month";"week";"imo";"country";"name";"callsign"
"01/04/2018 07:01:07";1522566067000;1;"A";209114000;57.44117;10.55285;0;0;348.2;"CARGO";79;2.5;5;7;10;4;13;9173185;"Cyprus Republic of";"RIX AMETHYST";"5BQN4"
"01/04/2018 06:59:24";1522565964000;1;"A";209876000;53.895283;14.273642;1;0;256;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 01:11:57";1522545117000;3;"A";209488000;55.32939;14.436965;1;10.6;219.2;"CARGO";79;5.9;8;5;10;4;13;9190183;"Cyprus Republic of";"FRI BREVIK";"5BFH4"
"01/04/2018 03:46:57";1522554417000;1;"A";209876000;53.895226;14.273704;1;0;346;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 10:04:53";1522577093000;3;"A";209448000;59.516468;23.543516;0;0;1;"TANKER";220;8.7;39;5;30;4;13;9274616;"Cyprus Republic of";"PANTELIS";"P3UJ9"
"01/04/2018 10:32:10";1522578730000;3;"A";209139000;59.90917;30.232792;0;0;34;"CARGO";118;8.8;5;17;25;4;13;9365661;"Cyprus Republic of";"ESL AUSTRALIA";"5BVC4"
"01/04/2018 06:35:35";1522564535000;1;"A";209204000;54.367767;10.13034;0;2.2;100.7;"CARGO";123;8.4;16;6;17;4;13;9371426;"Cyprus Republic of";"PICTOR J";"5BEE3"
"01/04/2018 08:23:19";1522570999000;1;"A";209143000;54.590935;10.69073;0;1.1;39.5;"CARGO";80;5.5;3;9;8;4;13;9085481;"Cyprus Republic of";"THOPAS";"5BGQ4"
"01/04/2018 09:33:23";1522575203000;1;"A";209432000;57.043335;24.065077;0;7.6;136.8;"CARGO";80;3.8;8;7;10;4;13;9017393;"Cyprus Republic of";"WILSON SKY";"P3VJ8"
"01/04/2018 03:22:04";1522552924000;3;"A";209211000;62.476055;17.343147;1;0.1;345.5;"CARGO";74;5.6;6;7;15;4;13;9196199;"Cyprus Republic of";"FRI PORSGRUNN";"5BFG4"
"01/04/2018 05:55:13";1522562113000;3;"A";209588000;58.297516;24.4277;0;0.3;321.2;"CARGO";74;3.6;6;7;14;4;13;8915744;"Cyprus Republic of";"THURKUS";"5BZJ2"
"01/04/2018 07:08:38";1522566518000;1;"A";209210000;57.193245;11.631779;1;12.2;173.3;"TANKER";85;4;6;7;9;4;13;9174086;"Cyprus Republic of";"MOZART";"5BXU4"
"01/04/2018 10:20:23";1522578023000;3;"A";209151000;55.425625;13.821132;0;0;283.2;"CARGO";60;3.8;6;6;18;4;13;9194270;"Cyprus Republic of";"RIX ATLANTIC";"5BWM4"
"01/04/2018 05:20:36";1522560036000;1;"A";209876000;53.895317;14.27359;1;0;58;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 04:00:49";1522555249000;3;"A";209857000;55.127674;14.295967;1;14.7;39.6;"CARGO";141;7.8;12;11;10;4;13;9584475;"Cyprus Republic of";"HEINRICH SCHEPERS";"5BVN3"
"01/04/2018 01:58:03";1522547883000;3;"A";209211000;62.476074;17.343195;1;0;326.4;"CARGO";74;5.6;6;7;15;4;13;9196199;"Cyprus Republic of";"FRI PORSGRUNN";"5BFG4"
"01/04/2018 05:17:28";1522559848000;3;"A";209070000;55.468758;10.531575;1;0;57.2;"UNKNOWN";45;6.1;10;10;65;4;13;9523378;"Cyprus Republic of";"POLAR QUEEN";"5BDG3"
"01/04/2018 01:08:49";1522544929000;1;"A";209488000;55.33591;14.447608;1;10.4;224.8;"CARGO";79;5.9;8;5;10;4;13;9190183;"Cyprus Republic of";"FRI BREVIK";"5BFH4"
"01/04/2018 02:31:48";1522549908000;1;"A";209359000;55;11.876833;0;0.1;287.4;"DREDGING";17;1.9;7;8;37;4;13;1167312;"Cyprus Republic of";"GUNGNER R";"5BLT3"
"01/04/2018 09:05:37";1522573537000;1;"A";209143000;54.588753;10.694533;0;0.5;181.7;"CARGO";80;5.5;3;9;8;4;13;9085481;"Cyprus Republic of";"THOPAS";"5BGQ4"
"01/04/2018 06:28:07";1522564087000;1;"A";209066000;54.601437;12.365285;0;11.5;61.9;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 05:25:30";1522560330000;3;"A";209896000;53.8988;14.255609;1;0.1;329.2;"PASSENGER";25;5.9;19;3;135;4;13;7527887;"Cyprus Republic of";"KOPERNIK";"5BXL3"
"01/04/2018 05:22:06";1522560126000;3;"A";209211000;62.47606;17.34315;1;0;340.5;"CARGO";74;5.6;6;7;15;4;13;9196199;"Cyprus Republic of";"FRI PORSGRUNN";"5BFG4"
"01/04/2018 08:50:03";1522572603000;1;"A";209030000;57.263367;17.277117;1;9.5;11.1;"CARGO";92;3.9;8;8;15;4;13;9436783;"Cyprus Republic of";"PAULA VINDOE";"5BRU4"
"01/04/2018 05:12:46";1522559566000;1;"A";209777000;57.877693;20.029825;0;12.2;38;"CARGO";166;9.6;20;6;18;4;13;9354533;"Cyprus Republic of";"VLADIMIR";"5BSL2"
"01/04/2018 10:44:09";1522579449000;1;"A";209777000;58.795284;21.351198;0;13.1;37;"CARGO";166;9.6;20;6;18;4;13;9354533;"Cyprus Republic of";"VLADIMIR";"5BSL2"
"01/04/2018 08:56:37";1522572997000;3;"A";209014000;59.458633;24.704426;0;0;348.8;"CARGO";76;2.6;6;6;12;4;13;9116802;"Cyprus Republic of";"RIX EMERALD";"P3ME6"
"01/04/2018 04:02:23";1522555343000;3;"A";209139000;59.909184;30.232803;0;0;34;"CARGO";118;8.8;5;17;25;4;13;9365661;"Cyprus Republic of";"ESL AUSTRALIA";"5BVC4"
"01/04/2018 06:39:29";1522564769000;1;"A";209210000;57.291508;11.60976;1;12.2;175.8;"TANKER";85;4;6;7;9;4;13;9174086;"Cyprus Republic of";"MOZART";"5BXU4"
"01/04/2018 02:13:18";1522548798000;1;"A";209066000;54.557293;11.252858;0;11.1;117.5;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 01:26:28";1522545988000;3;"A";209070000;55.468742;10.531578;1;0.1;57.2;"UNKNOWN";45;6.1;10;10;65;4;13;9523378;"Cyprus Republic of";"POLAR QUEEN";"5BDG3"
"01/04/2018 07:33:38";1522568018000;1;"A";209210000;57.10787;11.636587;1;12.2;178.3;"TANKER";85;4;6;7;9;4;13;9174086;"Cyprus Republic of";"MOZART";"5BXU4"
"01/04/2018 04:47:49";1522558069000;1;"A";209114000;57.44117;10.552812;0;0;357.9;"CARGO";79;2.5;5;7;10;4;13;9173185;"Cyprus Republic of";"RIX AMETHYST";"5BQN4"
"01/04/2018 05:28:36";1522560516000;1;"A";209204000;54.34187;9.961331;0;8.1;82.6;"CARGO";123;8.4;16;6;17;4;13;9371426;"Cyprus Republic of";"PICTOR J";"5BEE3"
"01/04/2018 06:05:53";1522562753000;3;"A";209213000;54.39879;18.682198;1;0;221.9;"TANKER";86;4.3;6;7;14;4;13;9174098;"Cyprus Republic of";"DONIZETTI";"5BXM4"
"01/04/2018 05:58:34";1522562314000;1;"A";209876000;53.895267;14.273655;1;0;316;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 02:25:27";1522549527000;1;"A";209066000;54.539787;11.310357;0;11.2;116.4;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 10:38:38";1522579118000;3;"A";209014000;59.45859;24.704388;0;0;35.3;"CARGO";76;2.6;6;6;12;4;13;9116802;"Cyprus Republic of";"RIX EMERALD";"P3ME6"
"01/04/2018 03:29:08";1522553348000;3;"A";209151000;55.425625;13.82111;0;0;283.2;"CARGO";60;3.8;6;6;18;4;13;9194270;"Cyprus Republic of";"RIX ATLANTIC";"5BWM4"
"01/04/2018 05:53:28";1522562008000;3;"A";209070000;55.46874;10.531569;1;0;57.2;"UNKNOWN";45;6.1;10;10;65;4;13;9523378;"Cyprus Republic of";"POLAR QUEEN";"5BDG3"
"01/04/2018 09:34:14";1522575254000;1;"A";209119000;58.916534;21.759584;1;7.4;36.7;"TUG";17;4.5;10;10;20;4;13;7928158;"Cyprus Republic of";"RADUGA NEUTRON";"5BUU4"
"01/04/2018 08:29:51";1522571391000;3;"A";209432000;57.11891;23.8518;0;1.1;112.7;"CARGO";80;3.8;8;7;10;4;13;9017393;"Cyprus Republic of";"WILSON SKY";"P3VJ8"
"01/04/2018 08:17:09";1522570629000;1;"A";209359000;55.000168;11.876166;0;0;298.9;"DREDGING";17;1.9;7;8;37;4;13;1167312;"Cyprus Republic of";"GUNGNER R";"5BLT3"
"01/04/2018 00:23:37";1522542217000;3;"A";209014000;59.458614;24.704433;0;0;263.7;"CARGO";76;2.6;6;6;12;4;13;9116802;"Cyprus Republic of";"RIX EMERALD";"P3ME6"
"01/04/2018 02:25:30";1522549530000;3;"A";209273000;57.04501;24.077463;0;0;213.3;"CARGO";76;3.4;7;8;14;4;13;9472012;"Cyprus Republic of";"ALSTERTAL";"5BMF2"
"01/04/2018 06:59:38";1522565978000;1;"A";209588000;58.298332;24.42515;0;4.3;85;"CARGO";74;3.6;6;7;14;4;13;8915744;"Cyprus Republic of";"THURKUS";"5BZJ2"
"01/04/2018 08:23:38";1522571018000;3;"A";209488000;54.73593;12.559918;1;10.9;239.4;"CARGO";79;5.9;8;5;10;4;13;9190183;"Cyprus Republic of";"FRI BREVIK";"5BFH4"
"01/04/2018 01:45:39";1522547139000;1;"A";209066000;54.58654;11.120553;0;11.2;84.5;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 07:32:52";1522567972000;3;"A";209808000;54.483932;13.587167;1;0.1;221.7;"TUG";12;4;4;6;18;4;13;9658276;"Cyprus Republic of";"TERRAMARE 1";"5BUG3"
"01/04/2018 06:22:04";1522563724000;1;"A";209119000;58.51841;21.46881;1;7.6;22.2;"TUG";17;4.5;10;10;20;4;13;7928158;"Cyprus Republic of";"RADUGA NEUTRON";"5BUU4"
"01/04/2018 10:47:31";1522579651000;1;"A";209857000;55.9804;16.503029;1;13.5;67;"CARGO";141;7.8;12;11;10;4;13;9584475;"Cyprus Republic of";"HEINRICH SCHEPERS";"5BVN3"
"01/04/2018 08:37:04";1522571824000;3;"A";209588000;58.297432;24.42705;0;0.4;167.7;"CARGO";74;3.6;6;7;14;4;13;8915744;"Cyprus Republic of";"THURKUS";"5BZJ2"
"01/04/2018 01:24:49";1522545889000;1;"A";209359000;55;11.876833;0;0;287.2;"DREDGING";17;1.9;7;8;37;4;13;1167312;"Cyprus Republic of";"GUNGNER R";"5BLT3"
"01/04/2018 01:07:52";1522544872000;1;"A";209184000;57.77156;10.874407;0;13.1;307.8;"CARGO";154;9.5;6;21;32;4;13;9612325;"Cyprus Republic of";"IMAVERE";"5BWV4"
"01/04/2018 08:47:37";1522572457000;3;"A";209488000;54.699673;12.451553;1;10.8;240.6;"CARGO";79;5.9;8;5;10;4;13;9190183;"Cyprus Republic of";"FRI BREVIK";"5BFH4"
"01/04/2018 04:50:44";1522558244000;3;"A";209139000;59.909172;30.23281;0;0;34;"CARGO";118;8.8;5;17;25;4;13;9365661;"Cyprus Republic of";"ESL AUSTRALIA";"5BVC4"
"01/04/2018 07:18:16";1522567096000;1;"A";209204000;54.36646;10.140045;0;0;107.2;"CARGO";123;8.4;16;6;17;4;13;9371426;"Cyprus Republic of";"PICTOR J";"5BEE3"
"01/04/2018 00:40:07";1522543207000;3;"A";209015000;57.67533;10.595407;1;0.1;1.4;"CARGO";156;10.3;13;10;29;4;13;9415208;"Cyprus Republic of";"TUNDRA";"5BVN2"
"01/04/2018 09:14:03";1522574043000;1;"A";209876000;53.89528;14.273662;1;0;357;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 04:40:53";1522557653000;1;"A";209777000;57.791374;19.90912;0;12.5;37;"CARGO";166;9.6;20;6;18;4;13;9354533;"Cyprus Republic of";"VLADIMIR";"5BSL2"
"01/04/2018 07:08:52";1522566532000;3;"A";209808000;54.48393;13.587109;0;0.1;236.1;"TUG";12;4;4;6;18;4;13;9658276;"Cyprus Republic of";"TERRAMARE 1";"5BUG3"
"01/04/2018 05:30:08";1522560608000;3;"A";209857000;55.399433;14.684903;1;13.6;54.7;"CARGO";141;7.8;12;11;10;4;13;9584475;"Cyprus Republic of";"HEINRICH SCHEPERS";"5BVN3"
"01/04/2018 09:07:29";1522573649000;3;"A";209896000;53.898792;14.255625;1;0;3.3;"PASSENGER";25;5.9;19;3;135;4;13;7527887;"Cyprus Republic of";"KOPERNIK";"5BXL3"
"01/04/2018 08:25:39";1522571139000;1;"A";209066000;54.755188;12.883007;0;11;92.2;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 00:50:21";1522543821000;3;"A";209588000;58.302;24.408617;0;0.2;1.9;"CARGO";74;3.6;6;7;14;4;13;8915744;"Cyprus Republic of";"THURKUS";"5BZJ2"
"01/04/2018 00:11:01";1522541461000;3;"A";209151000;55.425613;13.821127;0;0;283.2;"CARGO";60;3.8;6;6;18;4;13;9194270;"Cyprus Republic of";"RIX ATLANTIC";"5BWM4"
"01/04/2018 05:47:37";1522561657000;3;"A";209014000;59.45861;24.70444;0;0;189.4;"CARGO";76;2.6;6;6;12;4;13;9116802;"Cyprus Republic of";"RIX EMERALD";"P3ME6"
"01/04/2018 00:31:29";1522542689000;3;"A";209273000;57.045002;24.077488;0;0;213.3;"CARGO";76;3.4;7;8;14;4;13;9472012;"Cyprus Republic of";"ALSTERTAL";"5BMF2"
"01/04/2018 03:01:57";1522551717000;3;"A";209139000;59.90918;30.232786;0;0;33;"CARGO";121;8.8;11;11;22;4;13;9365661;"Cyprus Republic of";"ESL AUSTRALIA";"5BVC4"
"01/04/2018 05:29:53";1522560593000;3;"A";209213000;54.398773;18.682198;1;0;256.3;"TANKER";86;4.3;6;7;14;4;13;9174098;"Cyprus Republic of";"DONIZETTI";"5BXM4"
"01/04/2018 08:33:49";1522571629000;1;"A";209210000;56.915657;11.746865;1;12.4;157.9;"TANKER";85;4;6;7;9;4;13;9174086;"Cyprus Republic of";"MOZART";"5BXU4"
"01/04/2018 01:01:06";1522544466000;3;"A";209015000;57.675087;10.595397;1;0;1.4;"CARGO";156;10.3;13;10;29;4;13;9415208;"Cyprus Republic of";"TUNDRA";"5BVN2"
"01/04/2018 03:01:38";1522551698000;1;"A";209066000;54.486187;11.492059;0;11.6;116.3;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 03:53:03";1522554783000;3;"A";209176000;59.868984;30.215166;0;0;164.4;"CARGO";82;6.7;11;7;52;4;13;8860444;"Cyprus Republic of";"FRIO ARKHANGELSK";"5BWW4"
"01/04/2018 10:30:48";1522578648000;1;"A";209359000;55.00033;11.8758335;0;0.3;4.5;"DREDGING";17;1.9;7;8;37;4;13;1167312;"Cyprus Republic of";"GUNGNER R";"5BLT3"
"01/04/2018 08:52:49";1522572769000;1;"A";209066000;54.750553;13.02854;0;11;91.8;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 02:15:39";1522548939000;1;"A";209488000;55.18612;14.227293;1;10.8;219.6;"CARGO";79;5.9;8;5;10;4;13;9190183;"Cyprus Republic of";"FRI BREVIK";"5BFH4"
"01/04/2018 07:25:01";1522567501000;3;"A";209588000;58.29745;24.427166;0;0.4;178.5;"CARGO";74;3.6;6;7;14;4;13;8915744;"Cyprus Republic of";"THURKUS";"5BZJ2"
"01/04/2018 07:28:44";1522567724000;1;"A";209119000;58.656822;21.560347;1;8.1;19.3;"TUG";17;4.5;10;10;20;4;13;7928158;"Cyprus Republic of";"RADUGA NEUTRON";"5BUU4"
"01/04/2018 05:51:05";1522561865000;1;"A";209876000;53.895287;14.273659;1;0;308;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 00:32:21";1522542741000;3;"A";209588000;58.30165;24.408833;0;0;351.3;"CARGO";74;3.6;6;7;14;4;13;8915744;"Cyprus Republic of";"THURKUS";"5BZJ2"
"01/04/2018 01:18:16";1522545496000;1;"A";209876000;53.895298;14.273626;1;0;16;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 07:15:49";1522566949000;3;"A";209777000;58.21155;20.510511;0;12.3;35;"CARGO";166;9.6;20;6;18;4;13;9354533;"Cyprus Republic of";"VLADIMIR";"5BSL2"
"01/04/2018 01:38:54";1522546734000;3;"A";209808000;54.483944;13.587238;0;0.1;223.4;"TUG";12;4;4;6;18;4;13;9658276;"Cyprus Republic of";"TERRAMARE 1";"5BUG3"
"01/04/2018 01:43:07";1522546987000;3;"A";209015000;57.67505;10.595266;1;0.1;1.4;"CARGO";156;10.3;13;10;29;4;13;9415208;"Cyprus Republic of";"TUNDRA";"5BVN2"
"01/04/2018 07:55:06";1522569306000;3;"A";209211000;62.476078;17.343164;1;0;212.8;"CARGO";74;5.6;6;7;15;4;13;9196199;"Cyprus Republic of";"FRI PORSGRUNN";"5BFG4"
"01/04/2018 03:32:28";1522553548000;3;"A";209070000;55.468735;10.53158;1;0;57.2;"UNKNOWN";45;6.1;10;10;65;4;13;9523378;"Cyprus Republic of";"POLAR QUEEN";"5BDG3"
"01/04/2018 03:00:13";1522551613000;1;"A";209792000;59.555435;22.672684;1;15.2;256.3;"CARGO";139;8.5;11;12;12;4;13;9461594;"Cyprus Republic of";"STEFAN SIBUM";"5BQX3"
"01/04/2018 07:40:30";1522568430000;3;"A";209896000;53.898804;14.255613;1;0;341.5;"PASSENGER";25;5.9;19;3;135;4;13;7527887;"Cyprus Republic of";"KOPERNIK";"5BXL3"
"01/04/2018 02:50:06";1522551006000;3;"A";209151000;55.425625;13.821128;0;0;283.2;"CARGO";60;3.8;6;6;18;4;13;9194270;"Cyprus Republic of";"RIX ATLANTIC";"5BWM4"
"01/04/2018 10:15:58";1522577758000;1;"A";209066000;54.7507;13.442113;0;9.6;90.1;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 00:38:01";1522543081000;3;"A";209151000;55.425613;13.821132;0;0;283.2;"CARGO";60;3.8;6;6;18;4;13;9194270;"Cyprus Republic of";"RIX ATLANTIC";"5BWM4"
"01/04/2018 00:23:55";1522542235000;1;"A";209792000;59.72144;23.946049;1;15.4;254.3;"CARGO";139;8.5;11;12;12;4;13;9461594;"Cyprus Republic of";"STEFAN SIBUM";"5BQX3"
"01/04/2018 09:57:22";1522576642000;1;"A";209432000;57.01765;24.115091;0;3.9;168.8;"CARGO";80;3.8;8;7;10;4;13;9017393;"Cyprus Republic of";"WILSON SKY";"P3VJ8"
"01/04/2018 10:25:39";1522578339000;1;"A";209066000;54.75066;13.490454;0;10.4;89.7;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 09:31:44";1522575104000;3;"A";209139000;59.909176;30.232807;0;0;34;"CARGO";118;8.8;5;17;25;4;13;9365661;"Cyprus Republic of";"ESL AUSTRALIA";"5BVC4"
"01/04/2018 08:31:48";1522571508000;1;"A";209792000;59.67091;19.959354;1;15.1;316.1;"CARGO";139;8.5;11;12;12;4;13;9461594;"Cyprus Republic of";"STEFAN SIBUM";"5BQX3"
"01/04/2018 00:30:14";1522542614000;1;"A";209119000;57.783375;20.922478;1;8.2;18.5;"TUG";17;4.5;10;10;20;4;13;7928158;"Cyprus Republic of";"RADUGA NEUTRON";"5BUU4"
"01/04/2018 10:21:28";1522578088000;1;"A";209143000;54.607456;10.699012;0;0.6;135.6;"CARGO";80;5.5;3;9;8;4;13;9085481;"Cyprus Republic of";"THOPAS";"5BGQ4"
"01/04/2018 10:52:54";1522579974000;3;"A";209448000;59.516582;23.543434;0;0.1;356;"TANKER";220;8.7;39;5;30;4;13;9274616;"Cyprus Republic of";"PANTELIS";"P3UJ9"
"01/04/2018 01:05:36";1522544736000;3;"A";209014000;59.45862;24.704426;0;0;321.3;"CARGO";76;2.6;6;6;12;4;13;9116802;"Cyprus Republic of";"RIX EMERALD";"P3ME6"
"01/04/2018 02:34:07";1522550047000;1;"A";209066000;54.527294;11.352424;0;11.6;117.5;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 10:43:54";1522579434000;3;"A";209448000;59.51645;23.543434;0;0;347;"TANKER";220;8.7;39;5;30;4;13;9274616;"Cyprus Republic of";"PANTELIS";"P3UJ9"
"01/04/2018 04:05:16";1522555516000;1;"A";209876000;53.895298;14.27361;1;0;337;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 05:39:27";1522561167000;1;"A";209066000;54.474415;12.247483;0;11;17.7;"TANKER";80;4.8;8;8;22;4;13;9778002;"Cyprus Republic of";"AMULETH";"5BTE4"
"01/04/2018 03:31:35";1522553495000;1;"A";209876000;53.895317;14.273662;1;0;336;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 07:42:26";1522568546000;1;"A";209204000;54.364037;10.157463;0;8.8;101.1;"CARGO";123;8.4;16;6;17;4;13;9371426;"Cyprus Republic of";"PICTOR J";"5BEE3"
"01/04/2018 01:12:25";1522545145000;1;"A";209119000;57.872494;20.989628;1;8.1;24.1;"TUG";17;4.5;10;10;20;4;13;7928158;"Cyprus Republic of";"RADUGA NEUTRON";"5BUU4"
"01/04/2018 08:30:23";1522571423000;1;"A";209876000;53.89524;14.273642;1;0;181;"SAILING";0;4.4;0;0;0;4;13;8407711;"Cyprus Republic of";"MENTOR";"5BWT3"
"01/04/2018 07:46:37";1522568797000;1;"A";209777000;58.298176;20.63018;0;12.5;36;"CARGO";166;9.6;20;6;18;4;13;9354533;"Cyprus Republic of";"VLADIMIR";"5BSL2"
"01/04/2018 01:08:53";1522544933000;3;"A";209808000;54.483925;13.587136;0;0.2;235;"TUG";12;4;4;6;18;4;13;9658276;"Cyprus Republic of";"TERRAMARE 1";"5BUG3"
"01/04/2018 05:10:04";1522559404000;3;"A";209211000;62.47605;17.343176;1;0.1;336.4;"CARGO";74;5.6;6;7;15;4;13;9196199;"Cyprus Republic of";"FRI PORSGRUNN";"5BFG4"
"01/04/2018 06:53:31";1522565611000;3;"A";209857000;55.557823;15.167045;1;13.4;60;"CARGO";141;7.8;12;11;10;4;13;9584475;"Cyprus Republic of";"HEINRICH SCHEPERS";"5BVN3"
"01/04/2018 03:42:13";1522554133000;3;"A";209240000;59.46115;24.654182;1;0;35.3;"TANKER";75;4.6;11;7;16;4;13;9430210;"Cyprus Republic of";"GOGLAND";"5BYF4"
"01/04/2018 10:02:54";1522576974000;3;"A";209213000;54.398785;18.682165;1;0;14;"TANKER";86;4.8;6;7;14;4;13;9174098;"Cyprus Republic of";"DONIZETTI";"5BXM4"
"01/04/2018 08:14:55";1522570495000;3;"A";209808000;54.483963;13.587152;1;0.1;231.3;"TUG";12;4;4;6;18;4;13;9658276;"Cyprus Republic of";"TERRAMARE 1";"5BUG3"
"01/04/2018 05:40:28";1522561228000;3;"A";209896000;53.898815;14.255595;1;0;330.5;"PASSENGER";25;5.9;19;3;135;4;13;7527887;"Cyprus Republic of";"KOPERNIK";"5BXL3"
"01/04/2018 07:51:18";1522569078000;3;"A";209240000;59.461117;24.65416;1;0;282.3;"TANKER";75;4.6;11;7;16;4;13;9430210;"Cyprus Republic of";"GOGLAND";"5BYF4"
"01/04/2018 05:26:28";1522560388000;1;"A";209210000;57.5469;11.59995;1;13.1;189.7;"TANKER";85;4;6;7;9;4;13;9174086;"Cyprus Republic of";"MOZART";"5BXU4"
"01/04/2018 06:27:28";1522564048000;1;"A";209210000;57.332584;11.603949;1;12.4;175.2;"TANKER";85;4;6;7;9;4;13;9174086;"Cyprus Republic of";"MOZART";"5BXU4"
"01/04/2018 01:35:26";1522546526000;3;"A";209070000;55.46875;10.531571;1;0;57.2;"UNKNOWN";45;6.1;10;10;65;4;13;9523378;"Cyprus Republic of";"POLAR QUEEN";"5BDG3"
"01/04/2018 08:41:19";1522572079000;1;"A";209114000;57.441177;10.55286;0;0;24;"CARGO";79;2.5;5;7;10;4;13;9173185;"Cyprus Republic of";"RIX AMETHYST";"5BQN4"
"01/04/2018 06:41:45";1522564905000;1;"A";209204000;54.366837;10.136567;0;1.8;104.7;"CARGO";123;8.4;16;6;17;4;13;9371426;"Cyprus Republic of";"PICTOR J";"5BEE3"
"01/04/2018 07:43:08";1522568588000;1;"A";209488000;54.793324;12.73923;1;10.5;251.2;"CARGO";79;5.9;8;5;10;4;13;9190183;"Cyprus Republic of";"FRI BREVIK";"5BFH4"
"01/04/2018 06:05:13";1522562713000;1;"A";209857000;55.470966;14.88235;1;13.5;62.4;"CARGO";141;7.8;12;11;10;4;13;9584475;"Cyprus Republic of";"HEINRICH SCHEPERS";"5BVN3"
"01/04/2018 09:06:59";1522573619000;1;"A";209777000;58.52162;20.952778;0;12.7;36;"CARGO";166;9.6;20;6;18;4;13;9354533;"Cyprus Republic of";"VLADIMIR";"5BSL2"
"01/04/2018 00:55:14";1522544114000;1;"A";209184000;57.74261;10.94064;0;13.1;310.8;"CARGO";154;9.5;6;21;32;4;13;9612325;"Cyprus Republic of";"IMAVERE";"5BWV4"
"01/04/2018 06:20:55";1522563655000;1;"A";209792000;59.550945;21.010843;1;15.4;276.8;"CARGO";139;8.5;11;12;12;4;13;9461594;"Cyprus Republic of";"STEFAN SIBUM";"5BQX3"
"01/04/2018 08:12:20";1522570340000;1;"A";209777000;58.369816;20.730816;0;12.7;38;"CARGO";166;9.6;20;6;18;4;13;9354533;"Cyprus Republic of";"VLADIMIR";"5BSL2"
"01/04/2018 09:02:19";1522573339000;3;"A";209151000;55.425602;13.821135;0;0;283.2;"CARGO";60;3.8;6;6;18;4;13;9194270;"Cyprus Republic of";"RIX ATLANTIC";"5BWM4"
"01/04/2018 05:29:28";1522560568000;3;"A";209070000;55.46875;10.531577;1;0;57.2;"UNKNOWN";45;6.1;10;10;65;4;13;9523378;"Cyprus Republic of";"POLAR QUEEN";"5BDG3"
"01/04/2018 10:39:33";1522579173000;1;"A";209432000;57.00642;24.114391;0;0.1;318.7;"CARGO";80;3.8;8;7;10;4;13;9017393;"Cyprus Republic of";"WILSON SKY";"P3VJ8"
"01/04/2018 09:56:54";1522576614000;3;"A";209213000;54.39879;18.682173;1;0;280.2;"TANKER";86;4.8;6;7;14;4;13;9174098;"Cyprus Republic of";"DONIZETTI";"5BXM4"
"01/04/2018 09:14:57";1522574097000;1;"A";209488000;54.653618;12.330345;1;10.7;239;"CARGO";79;5.9;8;5;10;4;13;9190183;"Cyprus Republic of";"FRI BREVIK";"5BFH4"
"01/04/2018 09:56:02";1522576562000;1;"A";209030000;57.432632;17.349333;1;9.5;13.1;"CARGO";92;3.9;8;8;15;4;13;9436783;"Cyprus Republic of";"PAULA VINDOE";"5BRU4"
